id,证券简称,year,TFPOP,TFPLP,Innovation,ICL,FC,DIF,BRE,DEP,DIG,SIZE,LEV,TOP,GROWTH,CFO,AGE,BSIZE,MSR,SOE,Enterprise property rights,Life circles of enterprises,Technical level,DIF_lag
600586,金晶科技,2012,6.7805079,8.0873697,2.7080502,545.36,-3.670404,100.35,80.15,127.53,117.68,22.804444,0.48652711,32.17,-0.09362,0.02608306,2.6390573,2.1972246,0,0,1,1,0,38.55
600586,金晶科技,2013,6.4294162,8.1196778,2.8903718,655.68,-3.708653,159.3,122.01,189.07,228.32,22.850489,0.49877959,32.17,0.159847,0.04801757,2.7080502,2.1972246,0,0,1,2,0,100.35
600586,金晶科技,2014,6.4354691,8.0955795,2.3978953,570.88,-3.745875,181.88,169.89,161.19,259.08,22.915407,0.54518159,32.17,0.033659,0.03562101,2.7725887,2.1972246,0,0,1,1,0,159.3
600586,金晶科技,2015,6.3357537,8.0242265,3.0910425,651.18,-3.781499,220.66,192.11,178.15,392.16,23.003976,0.57967037,31.37,-0.071589,0.03956022,2.8332133,2.1972246,0.801,0,1,1,0,181.88
600586,金晶科技,2016,6.4300968,8.0637882,3.0910425,644.61,-3.822979,232.56601,209.7965,217.81073,334.57746,22.975517,0.56408343,31.37,0.009772,0.05278412,2.8903718,2.1972246,0.7186,0,1,2,0,220.66
600586,金晶科技,2017,6.7008905,8.2917811,3.1780538,653.14,-3.862485,272.05903,247.18803,290.92458,319.9176,22.985165,0.55380763,31.38,0.296872,0.04899494,2.944439,2.1972246,0.8013,0,1,1,0,232.566
600586,金晶科技,2018,6.9831325,8.5136286,3.2958369,630.81,-3.902198,301.13008,281.99038,287.85202,388.4758,22.990708,0.55688601,27.38,0.177034,0.06397684,2.9957323,2.1972246,0.8273,0,1,3,0,272.059
600586,金晶科技,2019,6.9925308,8.543109,2.1972246,686.54,-3.943296,327.36141,309.97144,318.53834,400.83573,22.969245,0.56223952,32.03,0.027242,0.07206938,3.0445224,2.0794415,0.6894,0,1,2,0,301.1301
600586,金晶科技,2020,6.9153228,8.4928165,3.6109179,328.98,-3.982391,347.80584,331.65569,343.48735,409.00203,22.986979,0.53846885,32.03,-0.072217,0.07839094,3.0910425,2.0794415,0.6894,0,1,2,0,327.3614
600586,金晶科技,2021,7.0773515,8.756518,3.1354942,597,-4.015681,380.68344,367.59003,381.02082,423.32786,23.10507,0.48651154,32.03,0.417168,0.14889545,3.1354942,2.0794415,0.6894,0,1,2,0,347.8058
600586,金晶科技,2022,7.1107194,8.7884019,2.5649494,606.79,-4.052003,390.37579,392.52461,352.00382,453.03227,23.16222,0.52580901,32.03,0.077593,0.08440733,3.1780538,2.0794415,0.4991,0,1,2,0,380.6834
600831,广电网络,2011,5.5873159,7.3427281,0.69314718,676.53,-3.908885,60.58,37.81,29.74,71.74,21.925895,0.55901894,36.07,0.16122,0.18538586,2.9957323,2.0794415,0,1,0,2,0,
600831,广电网络,2012,5.7137822,7.4832997,0,688.64,-3.954693,98.24,83.62,98.61,145.88,22.10968,0.59929366,36.07,0.214789,0.19389671,3.0445224,2.1972246,0,1,0,1,1,40.96
600831,广电网络,2013,5.8201482,7.6122241,1.7917595,660.81,-3.996889,148.37,123.6,145.94,234.55,22.227488,0.62107036,36.07,0.178539,0.18412314,3.0910425,2.1972246,0,1,0,1,1,98.24
600831,广电网络,2014,5.8786031,7.702886,2.0794415,615.94,-4.037923,178.73,173.25,139,269,22.356099,0.64001459,36.07,0.131079,0.15620398,3.1354942,2.1972246,0,1,0,1,1,148.37
600831,广电网络,2015,5.8854078,7.7215767,2.0794415,687.89,-4.077929,216.12,194.92,157.95,391.85,22.411628,0.63811457,36.07,0.038609,0.13107414,3.1780538,2.1972246,0.0274,1,0,1,1,178.73
600831,广电网络,2016,5.9481179,7.7824444,1.9459101,710.92,-4.116021,229.36673,211.17383,202.87342,337.59596,22.597579,0.56253444,33.6,0.087699,0.10031919,3.2188758,2.1972246,0.0178,1,0,1,1,216.12
600831,广电网络,2017,6.0292531,7.8625696,1.6094379,620.42,-4.153636,266.84575,246.482,276.00044,317.46734,22.702366,0.57592498,33.6,0.099041,0.09191254,3.2580965,2.0794415,0.0178,1,0,1,1,229.3667
600831,广电网络,2018,5.9783827,7.8054936,2.1972246,615.54,-4.190242,295.94751,281.05187,277.14882,379.31095,22.808932,0.59555067,33.6,-0.04888,0.0687395,3.2958369,1.9459101,0.0143,1,0,1,1,266.8458
600831,广电网络,2019,5.9588198,7.7785237,1.9459101,712.23,-4.229566,322.8911,308.21106,309.14431,396.36416,22.827097,0.5456747,29.29,-0.03098,0.0206285,3.3322045,1.9459101,0.0095,1,0,1,1,295.9475
600831,广电网络,2020,5.9984412,7.8006795,1.0986123,537.76,-4.266421,342.04217,329.53202,331.7302,402.1099,22.90329,0.57098047,29.22,0.049551,0.02392954,3.3672958,1.7917595,0.0069,1,0,1,1,322.8911
600831,广电网络,2021,6.077545,7.8745574,1.6094379,629.4,-4.299384,374.15714,364.11747,371.21794,412.67183,23.042532,0.6246954,29.22,0.088765,0.01180914,3.4011974,1.9459101,0.0069,1,0,1,1,342.0422
600831,广电网络,2022,6.0642409,7.8452049,1.3862944,574.31,-4.331032,381.29299,384.93294,342.77455,439.29138,23.176624,0.67231173,29.22,-0.002059,0.01715508,3.4339872,1.9459101,0.0042,1,0,1,1,374.1571
600867,通化东宝,2011,5.6040188,7.096205,1.0986123,693.22,-3.890712,60.58,23.75,24.04,27.86,21.589249,0.12592777,34.52,0.230013,-0.02316603,2.9957323,2.1972246,0.0892,0,1,3,1,
600867,通化东宝,2012,5.8337428,7.3419149,1.7917595,674.14,-3.930792,87.23,69.43,93.83,133.99,21.590417,0.16340469,35.39,0.263899,0.0816427,3.0445224,2.1972246,0.0892,0,1,2,1,33.07
600867,通化东宝,2013,6.0276444,7.5557483,0.69314718,664.51,-3.978609,138.36,106.85,147.95,224.97,21.714461,0.25171278,36.06,0.21453,0.08204092,3.0910425,2.1972246,0.0892,0,1,1,1,87.23
600867,通化东宝,2014,6.14778,7.6670859,0,636.84,-4.023589,165.62,154.91,136.01,254.75,21.807177,0.26916656,36.48,0.205191,0.06964642,3.1354942,2.1972246,0.6211,0,1,2,1,138.36
600867,通化东宝,2015,6.3281424,7.8342388,1.3862944,652.78,-4.073273,208.2,175.49,154.68,413.47,22.055138,0.34558223,37.18,0.150187,0.07776359,3.1780538,2.1972246,0.6266,0,1,1,1,165.62
600867,通化东宝,2016,6.4856,8.0053735,2.1972246,617.75,-4.117342,217.07421,191.93941,204.13779,323.5897,22.265497,0.15609875,37.6,0.222296,0.15524317,3.2188758,2.1972246,0.9942,0,1,1,1,208.2
600867,通化东宝,2017,6.6621964,8.2292894,1.7917595,637.24,-4.1575,254.76491,227.44608,273.62359,310.71757,22.281982,0.05676244,37.49,0.247467,0.20223929,3.2580965,2.1972246,0.9994,0,1,2,1,217.0742
600867,通化东宝,2018,6.6674241,8.2839986,1.0986123,635.87,-4.197903,276.07549,256.54619,255.22637,378.46398,22.421324,0.13344588,38.03,0.05799,0.16051307,3.2958369,2.0794415,0.9418,0,1,2,1,254.7649
600867,通化东宝,2019,6.7038448,8.3374187,1.6094379,645.1,-4.23795,292.77359,275.74767,275.92908,379.61996,22.400345,0.06375788,38.56,0.031275,0.21536247,3.3322045,2.1972246,0.3674,0,1,2,1,276.0755
600867,通化东宝,2020,6.7323752,8.3626771,3.8918203,649.34,-4.27756,308.25649,290.78061,297.63218,385.28643,22.481686,0.05676244,29.09,0.041417,0.20545109,3.3672958,2.1972246,0.2818,0,1,2,1,292.7736
600867,通化东宝,2021,6.8212305,8.4527699,1.7917595,676.05,-4.316011,339.41326,325.38157,334.22325,395.19753,22.598156,0.05676244,29.09,0.129912,0.17400772,3.4011974,2.1972246,0.2818,0,1,3,1,308.2565
600867,通化东宝,2022,6.5758724,8.2103484,1.3862944,711.21,-4.355324,343.66742,347.6304,300.71,408.6632,22.632855,0.05676244,29.68,-0.149773,0.12785985,3.4339872,2.1972246,0.2875,0,1,3,1,339.4133
600888,新疆众和,2011,6.178904,7.9729639,2.6390573,690.04,-3.754387,60.58,12.92,23.6,38.92,22.673521,0.494115,28.14,0.247045,0.0299116,2.7725887,2.1972246,0,0,0,1,1,
600888,新疆众和,2012,6.0542061,7.7185094,2.7725887,663.36,-3.793598,82.45,60.88,85.14,148.76,22.703764,0.48990995,28.14,0.123448,0.01042453,2.8332133,2.1972246,0.0018,0,0,2,1,33.07
600888,新疆众和,2013,6.5655736,8.1946591,1.6094379,649.72,-3.8301,143.4,101.44,146.39,276.48,22.812795,0.53786347,28.14,0.654219,0.0232351,2.8903718,2.0794415,0.0018,0,0,1,1,82.45
600888,新疆众和,2014,6.9511884,8.5783301,2.7080502,590.4,-3.866635,163.67,151.28,134.87,256.91,22.898461,0.63660065,28.14,0.431821,0.04385473,2.944439,2.0794415,0.0018,0,0,1,1,143.4
600888,新疆众和,2015,7.3228511,8.9208171,2.9957323,708.6,-3.905864,205.49,172.01,148.6,419.4,22.915632,0.63663512,28.14,0.431375,0.04734681,2.9957323,2.0794415,0.0065,0,0,2,1,163.67
600888,新疆众和,2016,7.1089228,8.6409647,3.5263605,694.12,-3.941965,208.72215,190.32377,190.11057,303.30625,22.995167,0.66151319,28.14,-0.272773,0.00573981,3.0445224,2.0794415,0.0065,0,0,1,1,205.49
600888,新疆众和,2017,7.2051696,8.6979871,3.8918203,706.44,-3.979566,248.68774,228.81909,249.09897,313.56165,23.039308,0.66017085,28.14,0.082792,0.0189659,3.0910425,2.0794415,0.0047,0,0,2,1,208.7222
600888,新疆众和,2018,6.9999504,8.4885482,4.3820266,667.29,-4.017948,271.83971,267.35117,232.93691,357.36997,23.067467,0.64952689,27.22,-0.188999,0.05230068,3.1354942,2.1972246,0.5035,0,0,1,1,248.6877
600888,新疆众和,2019,6.9522308,8.4291427,4.4886364,644.49,-4.050437,294.34082,293.48322,256.30881,366.30078,23.185308,0.61074684,30.82,-0.025287,0.01734136,3.1780538,2.1972246,0.419,0,0,1,1,271.8397
600888,新疆众和,2020,7.1566051,8.6179137,4.5538769,696.44,-4.090524,308.34928,310.21763,273.85391,364.88245,23.184039,0.58138785,31.14,0.20416,0.02620595,3.2188758,2.1972246,0.3019,0,0,2,1,294.3408
600888,新疆众和,2021,7.5314959,8.9879504,3.7841896,683.61,-4.117228,341.76785,345.92393,313.19149,379.9932,23.358538,0.50255426,32.3,0.438759,0.0493607,3.2580965,2.1972246,0.5075,0,0,1,1,308.3493
600888,新疆众和,2022,7.4529246,8.9078163,3.7135721,639.14,-4.154861,342.65896,364.45588,268.6927,405.11531,23.386422,0.40939343,34.3,-0.059585,0.07479026,3.2958369,2.3978953,0.4178,0,0,3,1,341.7679
600963,岳阳林纸,2011,6.891089,8.5542961,2.8332133,571.49,-3.540333,60.58,15.33,60.73,39.02,23.542921,0.72910118,22.48,0.460712,0.02048985,2.4849066,2.3978953,0.0006,1,0,2,0,
600963,岳阳林纸,2012,6.8245671,8.4819275,3.3322045,647.62,-3.58136,93.71,63.39,132.38,123.56,23.532563,0.67742419,37.34,-0.060665,0.00129964,2.5649494,2.3978953,0.011,1,0,2,0,33.07
600963,岳阳林纸,2013,6.8630308,8.5107867,2.1972246,721.53,-3.617036,147.71,103.46,175,244.25,23.575578,0.6900249,37.34,0.010253,0.01378753,2.6390573,2.3978953,0.011,1,0,2,0,93.71
600963,岳阳林纸,2014,6.8525186,8.5135122,2.4849066,727.6,-3.661302,167.27,150.42,153.46,247.99,23.533153,0.67612377,37.34,-0.00409,0.09737006,2.7080502,2.0794415,0.0113,1,0,2,0,147.71
600963,岳阳林纸,2015,6.8709019,8.5711955,2.1972246,637.28,-3.707615,206.38,170.07,174.47,384.24,23.467308,0.66400349,37.34,-0.099266,0.00064725,2.7725887,2.0794415,0.0113,1,0,1,0,167.27
600963,岳阳林纸,2016,6.8416685,8.4251477,2.9957323,708.71,-3.755541,217.69111,186.13273,219.802,318.07384,23.378494,0.63081289,37.34,-0.190675,0.06585289,2.8332133,2.0794415,0.0113,1,0,2,0,206.38
600963,岳阳林纸,2017,7.0297651,8.6476384,1.9459101,696.51,-3.78827,261.11769,223.47261,297.69872,318.96355,23.460255,0.49125249,27.87,0.280336,0.07144718,2.8903718,2.1972246,6.4585,1,0,2,0,217.6911
600963,岳阳林纸,2018,7.2304165,8.8125685,3.1354942,651.54,-3.831721,286.8088,258.06869,286.55153,382.19319,23.422247,0.44901985,27.87,0.14147,0.05676049,2.944439,1.9459101,6.4572,1,0,2,0,261.1177
600963,岳阳林纸,2019,7.2088716,8.8389446,4.1271344,585.52,-3.867616,310.85042,282.27961,311.81156,403.46324,23.467298,0.46738659,27.87,0.013261,0.03873016,2.9957323,1.9459101,6.4536,1,0,3,0,286.8088
600963,岳阳林纸,2020,7.22213,8.8479428,3.8286414,556.93,-3.90594,332.03485,302.28083,347.44362,402.30223,23.485167,0.45798792,28.06,0.001396,0.06234373,3.0445224,1.9459101,4.8777,1,0,2,0,310.8504
600963,岳阳林纸,2021,7.3469679,8.956286,3.8501476,639.91,-3.942226,362.36478,338.7869,377.36246,412.98757,23.523753,0.46546949,20.03,0.10149,0.02076653,3.0910425,1.7917595,0.2688,1,0,2,0,332.0349
600963,岳阳林纸,2022,7.5631793,9.1882395,3.8286414,613.41,-3.981226,371.9491,362.19111,353.39996,437.89929,23.533916,0.4440098,16.54,0.24795,0.04571178,3.1354942,1.9459101,0.2738,1,0,2,0,362.3648
601088,中国神华,2011,8.0692618,10.456393,5.7004436,805.79,-2.634248,79.41,97.53,72.23,32.59,26.330946,0.34227062,72.96,0.36915,0.18328353,2.0794415,2.1972246,0,1,1,2,0,
601088,中国神华,2012,8.0688267,10.485769,5.9839363,838.54,-2.62475,150.65,155.56,159.42,118.47,26.330946,0.33195369,73.01,0.202035,0.15851307,2.1972246,2.1972246,0,1,1,2,0,79.41
601088,中国神华,2013,8.0541879,10.462974,6.156979,753.83,-2.620762,215.62,193.86,247.5,229.57,26.330946,0.35088856,73.01,0.134009,0.10693477,2.3025851,2.1972246,0,1,1,2,0,150.65
601088,中国神华,2014,8.1205989,10.533473,6.3368257,779.62,-2.641838,235.36,243.92,219.89,235.22,26.330946,0.33227625,73.01,-0.124867,0.12675837,2.3978953,2.0794415,0,1,1,2,0,215.62
601088,中国神华,2015,8.1320538,10.508353,6.5381398,545.59,-2.666155,276.38,268.39,234.17,379.48,26.330946,0.35346637,73.06,-0.287047,0.10001715,2.4849066,1.9459101,0,1,1,2,0,235.36
601088,中国神华,2016,8.1849602,10.580991,6.7334019,650.97,-2.693522,286.37048,285.64877,263.73841,329.89713,26.330946,0.3354418,73.06,0.034213,0.14323624,2.5649494,2.1972246,0,1,1,2,0,276.38
601088,中国神华,2017,8.4153133,10.820402,6.6720329,725.2,-2.736733,329.9438,316.11839,357.2373,326.01867,26.330946,0.33942665,73.06,0.358325,0.16777989,2.6390573,1.9459101,0,1,1,3,0,286.3705
601088,中国神华,2018,8.532411,10.902043,6.7810576,777.2,-2.762657,368.53698,353.86707,366.78169,420.18898,26.330946,0.3112685,73.06,0.06173,0.15027612,2.7080502,2.3025851,0,1,1,2,0,329.9438
601088,中国神华,2019,8.5470023,10.930642,6.8803841,820.88,-2.8229,399.00258,384.65586,402.06976,440.82605,26.330946,0.25580858,69.45,-0.084172,0.11299518,2.7725887,2.1972246,0,1,1,2,0,368.537
601088,中国神华,2020,8.5074742,10.913432,6.5944135,725.84,-2.862927,417.8754,397.00187,445.83295,436.02171,26.330946,0.23872812,69.45,-0.035589,0.1455626,2.8332133,2.0794415,0,1,1,3,0,399.0026
601088,中国神华,2021,8.6715695,11.063104,6.7534379,792.83,-2.869159,445.44062,432.92659,474.2983,434.34999,26.330946,0.26583555,69.52,0.437073,0.1557939,2.8903718,2.0794415,0,1,1,2,0,417.8754
601088,中国神华,2022,8.6703734,11.022938,6.4052285,832.38,-2.899401,452.83023,455.92724,445.59812,455.77357,26.330946,0.26130889,69.52,0.027794,0.17650607,2.944439,2.0794415,0,1,1,2,0,445.4406
601107,四川成渝,2011,7.043465,8.8494412,0,712.47,-3.660235,60.58,29.02,58.56,43.5,23.543904,0.43367174,31.88,0.394952,0.06318217,2.7080502,2.4849066,0,1,0,1,0,
601107,四川成渝,2012,7.0249186,8.8792221,0,603.53,-3.68528,100.13,74.36,126.5,137.31,23.685358,0.45980881,31.88,0.105837,0.08876038,2.7725887,2.4849066,0,1,0,1,0,40.16
601107,四川成渝,2013,7.5308524,9.4015473,0.69314718,707.46,-3.699294,153.04,114.03,176.71,238.82,23.900049,0.51894582,31.88,0.694761,-0.0006975,2.8332133,2.3978953,0,1,0,1,0,100.13
601107,四川成渝,2014,7.6557166,9.546118,0,651.79,-3.713933,173.82,162.58,159.82,236.39,24.083611,0.57056362,33.87,0.163352,0.06460451,2.8903718,2.3978953,0,1,0,1,0,153.04
601107,四川成渝,2015,7.7508458,9.6712241,2.7725887,673.8,-3.730675,215.48,182.08,176.54,396.51,24.236011,0.60356094,33.87,0.157505,0.04741915,2.944439,2.3978953,0.0041,1,0,1,0,173.82
601107,四川成渝,2016,7.5803204,9.4991975,2.5649494,684.27,-3.757458,225.41463,196.99883,216.54434,335.3756,24.317268,0.61835431,33.87,-0.13966,0.05818808,2.9957323,2.5649494,0.0041,1,0,1,0,215.48
601107,四川成渝,2017,7.6489723,9.5408972,2.1972246,600.53,-3.80716,267.7968,231.86744,301.53543,325.14289,24.257966,0.58335043,33.87,-0.034058,0.0519207,3.0445224,2.4849066,0.0041,1,0,2,0,225.4146
601107,四川成渝,2018,7.3618467,9.2595007,0.69314718,658.72,-3.838261,294.30427,266.14787,295.8344,384.51377,24.31243,0.5888721,34.35,-0.252412,0.07235773,3.0910425,2.4849066,0.0041,1,0,2,0,267.7968
601107,四川成渝,2019,7.3865889,9.2508417,0,677.34,-3.871389,317.11038,291.21647,319.5331,398.22859,24.353459,0.57182442,35.86,0.073479,0.04848028,3.1354942,2.4849066,0.0039,1,0,2,0,294.3043
601107,四川成渝,2020,7.2482862,9.117,1.6094379,607.87,-3.899294,334.82288,310.76282,344.86248,396.04577,24.423662,0.59140396,35.86,-0.148041,0.05650598,3.1780538,2.3978953,0.0023,1,0,1,0,317.1104
601107,四川成渝,2021,7.7602926,9.6045282,2.3025851,678.77,-3.938145,363.60768,342.96436,375.60046,410.001,24.430208,0.54704433,35.86,0.66613,0.03867698,3.2188758,2.3978953,0.0023,1,0,1,0,334.8229
601107,四川成渝,2022,7.843951,9.6786725,2.0794415,697.08,-3.980188,371.61125,363.22626,352.63917,433.79636,24.418558,0.53497627,37.86,0.089282,0.04989827,3.2580965,2.4849066,0.002,1,0,1,0,363.6077
601369,陕鼓动力,2011,7.3569013,9.0209329,3.0445224,722.44,-3.594797,60.58,37.81,29.74,71.74,23.387167,0.63925455,61.57,0.184001,0.08365817,2.5649494,2.1972246,1.5147,1,0,2,1,
601369,陕鼓动力,2012,7.4118643,9.020461,3.5553481,743,-3.632285,98.24,83.62,98.61,145.88,23.415901,0.60943683,61.57,0.173045,0.01386726,2.6390573,2.1972246,1.5147,1,0,2,1,40.96
601369,陕鼓动力,2013,7.4496232,9.040482,2.6390573,603.41,-3.673206,148.37,123.6,145.94,234.55,23.405464,0.57011229,61.57,0.040846,0.01182344,2.7080502,2.1972246,1.3478,1,0,2,1,98.24
601369,陕鼓动力,2014,7.2120572,8.7903875,1.7917595,664.91,-3.714446,178.73,173.25,139,269,23.391228,0.56099813,58.57,-0.22704,0.03443556,2.7725887,2.1972246,1.0731,1,0,2,1,148.37
601369,陕鼓动力,2015,7.0478381,8.6518551,2.0794415,633.81,-3.753863,216.12,194.92,157.95,391.85,23.397951,0.56058323,58.57,-0.131521,-0.01812814,2.8332133,2.1972246,1.0719,1,0,3,1,178.73
601369,陕鼓动力,2016,6.9212639,8.5127285,2.1972246,588.92,-3.793024,229.36673,211.17383,202.87342,337.59596,23.407533,0.56892498,58.57,-0.145529,0.00469217,2.8903718,2.1972246,1.0688,1,0,3,1,216.12
601369,陕鼓动力,2017,7.0199817,8.6433925,2.3978953,674.11,-3.825411,266.84575,246.482,276.00044,317.46734,23.49074,0.60129762,58.64,0.097241,0.00728407,2.944439,2.0794415,0.717,1,0,2,1,229.3667
601369,陕鼓动力,2018,7.1734,8.7798874,2.944439,666.65,-3.852544,295.94751,281.05187,277.14882,379.31095,23.618681,0.64252557,58.64,0.273107,0.02891382,2.9957323,2.1972246,0.6941,1,0,2,1,266.8458
601369,陕鼓动力,2019,7.5236716,9.1440506,4.5108595,702.91,-3.8777,322.8911,308.21106,309.14431,396.36416,23.751472,0.65971627,58.19,0.449535,0.04432948,3.0445224,2.1972246,0.7898,1,0,3,1,295.9475
601369,陕鼓动力,2020,7.5982888,9.2274739,4.9416424,683.75,-3.904929,342.04217,329.53202,331.7302,402.1099,23.856163,0.67909913,58.2,0.104185,0.051172,3.0910425,2.1972246,0.7891,1,0,3,1,322.8911
601369,陕鼓动力,2021,7.8073074,9.4663381,4.8903491,711.43,-3.92174,374.15714,364.11747,371.21794,412.67183,24.029291,0.70720335,56.56,0.284688,0.04584432,3.1354942,2.1972246,0.9059,1,0,3,1,342.0422
601369,陕鼓动力,2022,7.8051037,9.456867,4.634729,549.96,-3.960521,381.29299,384.93294,342.77455,439.29138,24.037891,0.68525995,56.12,0.039102,0.03310517,3.1780538,2.1972246,0.7227,1,0,2,1,374.1571
